x,N2249,x,N2249,x,N2249,x,N2249,x,N2249,x,N2249
1.33316,0.200323,1.39734,0.212467,1.36997,0.208539,1.5863,0.551178,1.5835,0.550395,1.61674,0.553015
1.34165,0.202442,1.40698,0.21385,1.37921,0.210133,1.5963,0.550972,1.5935,0.551696,1.62674,0.555671
1.35043,0.204539,1.4167,0.21516,1.38859,0.211637,1.6063,0.552365,1.6035,0.55137,1.63674,0.557086
1.35946,0.206368,1.42647,0.216398,1.3981,0.213057,1.6163,0.553464,1.6135,0.553875,1.64674,0.56018
1.36868,0.208085,1.43629,0.217584,1.40771,0.2144,1.6263,0.556031,1.6235,0.554907,1.65674,0.562414
1.37806,0.209691,1.44614,0.218719,1.41739,0.215669,1.6363,0.55767,1.6335,0.557792,1.66674,0.566039
1.38756,0.211207,1.45603,0.219806,1.42714,0.216885,1.6463,0.560613,1.6435,0.559504,1.67674,0.569125
1.39717,0.212636,1.46594,0.220755,1.43694,0.218046,1.6563,0.562847,1.6535,0.562785,1.68674,0.573363
1.40685,0.213988,1.47586,0.221738,1.44678,0.21916,1.6663,0.566464,1.6635,0.56532,1.69674,0.577368
1.41659,0.215264,1.4858,0.222741,1.45665,0.220225,1.6763,0.569546,1.6735,0.569139,1.70674,0.582268
1.42639,0.216485,1.49575,0.223568,1.46655,0.221169,1.6863,0.573769,1.6835,0.572543,1.71674,0.587202
1.43623,0.217652,1.50571,0.224467,1.47646,0.222127,1.6963,0.577765,1.6935,0.576999,1.72674,0.59342
1.4461,0.21877,1.51568,0.22499,1.4864,0.223108,1.7063,0.582649,1.7035,0.581303,1.73674,0.600291
1.45599,0.219843,1.52566,0.225175,1.49634,0.223938,1.7163,0.587508,1.7135,0.586444,1.74674,0.607943
1.46591,0.220781,1.53564,0.224968,1.5063,0.224818,1.7263,0.593741,1.7235,0.59213,1.7563,0.615588
1.47584,0.221753,1.54518,0.224411,1.51627,0.225309,1.7363,0.600591,1.7335,0.598913,1.76596,0.623005
1.48579,0.222747,1.55433,0.223476,1.52624,0.225459,1.7463,0.608219,1.7435,0.606294,1.77565,0.630203
1.49574,0.223566,1.56348,0.22215,1.53621,0.225223,1.7563,0.615948,1.75306,0.614012,1.7854,0.637207
1.50571,0.22446,1.57263,0.220498,1.54492,0.224711,1.7663,0.623448,1.76271,0.621491,1.79518,0.644048
1.51568,0.224983,1.58183,0.211596,1.55345,0.223805,1.7763,0.630729,1.77243,0.628747,1.80499,0.650607
1.52566,0.22516,1.59103,0.215704,1.56216,0.222553,1.7863,0.637818,1.78221,0.635801,1.81484,0.656989
1.53564,0.224967,1.60032,0.206291,1.57055,0.221018,1.7963,0.644744,1.79201,0.642693,1.82471,0.663244
1.54518,0.224413,1.60961,0.209643,1.57902,0.212309,1.8063,0.651475,1.80185,0.649426,1.83461,0.669379
1.55433,0.223495,1.61898,0.200191,1.58733,0.216529,1.8163,0.657936,1.81172,0.655896,1.84453,0.675412
1.56328,0.222149,1.62836,0.20264,1.59597,0.207233,1.8263,0.664264,1.82161,0.662194,1.85402,0.681288
1.57162,0.220581,1.63781,0.193456,1.60461,0.210763,1.8363,0.670461,1.83153,0.668368,1.86361,0.687083
1.57997,0.211822,1.64725,0.194758,1.61352,0.201325,1.84586,0.676491,1.84102,0.674373,1.87328,0.692808
1.5884,0.215979,1.65677,0.186025,1.62208,0.204099,1.85551,0.682422,1.85057,0.680273,1.88301,0.698463
1.59714,0.206652,1.66589,0.185897,1.63082,0.194898,1.86523,0.688271,1.8602,0.686094,1.8928,0.704026
1.60588,0.21012,1.67511,0.177437,1.63955,0.196598,1.875,0.694053,1.86991,0.691845,1.90263,0.709537
1.61468,0.200669,1.68434,0.176021,1.64796,0.187794,1.88356,0.699526,1.87968,0.697525,1.91249,0.715
1.62331,0.20338,1.6936,0.168286,1.65637,0.188282,1.8924,0.704933,1.88922,0.703077,1.92238,0.720276
1.63202,0.194175,1.70291,0.166097,1.66486,0.179752,1.90146,0.710283,1.89885,0.708572,1.93229,0.725503
1.64072,0.195809,1.71184,0.159543,1.67336,0.178847,1.91071,0.7156,1.90856,0.714027,1.94221,0.73068
1.6491,0.187012,1.72083,0.156689,1.68194,0.170955,1.92011,0.720757,1.91832,0.719345,1.95214,0.735813
1.65748,0.187436,1.72993,0.151588,1.69059,0.169183,1.92962,0.725865,1.92813,0.724578,1.96209,0.740844
1.66605,0.178948,1.73909,0.14851,1.6994,0.162355,1.93923,0.730926,1.93797,0.729758,1.97204,0.745848
1.67462,0.177933,1.74835,0.144915,1.70804,0.159853,1.94888,0.735925,1.94784,0.73488,1.98199,0.750821
1.68327,0.170102,1.75723,0.142353,1.71675,0.154371,1.9586,0.740867,1.95773,0.739926,1.99195,0.755759
1.692,0.168257,1.76618,0.140225,1.72405,0.15143,1.96836,0.745795,1.96763,0.744952,2.00192,0.760545
1.70087,0.161476,1.77338,0.138951,1.73115,0.147271,1.97816,0.750689,1.97755,0.749943,2.0119,0.765303
1.70974,0.158912,1.78092,0.138348,1.73806,0.1446,1.98796,0.755572,1.98748,0.754912,2.02187,0.770172
1.71875,0.15351,1.78893,0.138594,1.74535,0.141704,1.99781,0.760426,1.99743,0.759853,2.03185,0.774142
1.72781,0.150526,1.79706,0.139607,1.75263,0.139894,2.00767,0.765209,2.00738,0.764698,2.04183,0.777349
1.73687,0.146537,1.80555,0.141092,1.76005,0.138512,2.01755,0.769866,2.01734,0.769407,2.05182,0.780152
1.74557,0.143788,1.81412,0.143175,1.76762,0.137969,2.02746,0.77439,2.02731,0.774003,2.06181,0.782593
1.75443,0.14113,1.82286,0.14587,1.77532,0.138266,2.03739,0.777848,2.03728,0.777504,2.0718,0.784481
1.76296,0.139411,1.83143,0.149141,1.78314,0.139192,2.04733,0.780817,2.04726,0.780515,2.08179,0.786037
1.77148,0.138339,1.84016,0.152766,1.79108,0.140672,2.05729,0.783415,2.05725,0.783147,2.09179,0.787322
1.78008,0.138078,1.84896,0.157286,1.79914,0.142694,2.06725,0.785564,2.06723,0.785326,2.10178,0.788368
1.78896,0.138674,1.85777,0.163153,1.80729,0.145307,2.07722,0.787265,2.07722,0.787049,2.11178,0.789204
1.79789,0.139867,1.86624,0.170543,1.81555,0.148301,2.08719,0.788682,2.08722,0.788485,2.12178,0.789848
1.80704,0.141645,1.87441,0.179321,1.8239,0.151883,2.09717,0.789847,2.09721,0.789666,2.13177,0.790289
1.81623,0.143956,1.88258,0.18793,1.8321,0.156212,2.10716,0.790793,2.1072,0.790624,2.14177,0.790575
1.82551,0.146946,1.89075,0.195204,1.84039,0.161791,2.11715,0.79148,2.1172,0.79133,2.15177,0.790503
1.8348,0.150329,1.89902,0.201274,1.84853,0.168799,2.12714,0.792001,2.1272,0.791854,2.16177,0.790157
1.84417,0.154345,1.90763,0.2071,1.8564,0.176534,2.13713,0.792379,2.13719,0.79224,2.17133,0.789624
1.85316,0.159368,1.91607,0.213327,1.86426,0.185144,2.14712,0.792568,2.14719,0.792429,2.18098,0.788924
1.8622,0.165965,1.92459,0.217572,1.87213,0.191826,2.15712,0.792315,2.15719,0.792172,2.1907,0.788013
1.87089,0.174222,1.93311,0.222,1.88,0.198026,2.16711,0.79189,2.16719,0.791751,2.20048,0.786893
1.87958,0.183021,1.94172,0.227732,1.88761,0.20415,2.17688,0.791242,2.17719,0.791128,2.2103,0.78556
1.88692,0.191,1.95015,0.233505,1.89523,0.208732,2.18669,0.790413,2.18719,0.790308,2.22016,0.783988
1.89397,0.197352,1.95867,0.240101,1.90285,0.212746,2.19654,0.789376,2.19718,0.789252,2.23004,0.782186
1.90117,0.203292,1.96727,0.246746,1.90991,0.218227,2.20641,0.788125,2.20718,0.787971,2.23995,0.779942
1.90853,0.209265,1.97587,0.254581,1.91714,0.223252,2.21632,0.786642,2.21718,0.786446,2.24943,0.777248
1.91603,0.214238,1.98447,0.260364,1.92437,0.230014,2.22624,0.784916,2.22718,0.784679,2.25901,0.774239
1.92367,0.21831,1.99324,0.266751,1.93175,0.23664,2.23618,0.782903,2.23718,0.782573,2.26868,0.770958
1.93119,0.223457,2.00183,0.273341,1.93892,0.24428,2.24612,0.780324,2.24718,0.779922,2.27838,0.767903
1.93848,0.2284,2.01011,0.286077,1.9459,0.249884,2.25606,0.77742,2.25718,0.776937,2.28814,0.765053
1.94567,0.234971,2.01872,0.29866,1.95257,0.256429,2.26602,0.774183,2.26718,0.773627,2.2979,0.762471
1.95267,0.240816,2.0276,0.311298,1.95889,0.262833,2.27598,0.770984,2.27718,0.7704,2.30771,0.759588
1.95949,0.248639,2.03655,0.323829,1.96522,0.268719,2.28429,0.767983,2.28718,0.767475,2.31756,0.757094
1.96598,0.254574,2.04555,0.335982,1.97143,0.274067,2.2926,0.765322,2.29674,0.764825,2.32743,0.754304
1.97234,0.260343,2.05437,0.34629,1.97784,0.279004,2.30124,0.762369,2.30639,0.761871,2.33731,0.751805
1.97853,0.266735,2.06285,0.351739,1.98445,0.283565,2.31004,0.75988,2.31611,0.759338,2.34721,0.749043
1.98462,0.272671,2.07103,0.355499,1.99124,0.287788,2.31907,0.757071,2.32588,0.756504,2.35712,0.746583
1.99065,0.278054,2.07931,0.359006,1.9982,0.291754,2.3283,0.754651,2.33568,0.753996,2.36705,0.743784
1.99669,0.28297,2.08758,0.362289,2.00517,0.298732,2.33767,0.75193,2.34552,0.751222,2.37699,0.741306
2.00057,0.287089,2.09596,0.365586,2.01274,0.30848,2.34708,0.749562,2.35538,0.748772,2.38695,0.738544
2.00557,0.294954,2.10433,0.368703,2.0206,0.318427,2.35656,0.746819,2.36527,0.74598,2.39691,0.736068
2.01116,0.303096,2.11241,0.371898,2.02871,0.3286,2.36614,0.744443,2.37517,0.743536,2.40688,0.733355
2.01727,0.311551,2.12021,0.375062,2.03704,0.339033,2.3758,0.741746,2.3851,0.740776,2.41685,0.730895
2.02359,0.320099,2.12814,0.378236,2.04557,0.34936,2.38546,0.739332,2.39504,0.738315,2.42684,0.728181
2.03011,0.328731,2.13582,0.381457,2.05428,0.357962,2.39519,0.736669,2.40499,0.735628,2.43682,0.725654
2.03704,0.337715,2.14361,0.385027,2.06298,0.361364,2.40497,0.7343,2.41495,0.73321,2.44681,0.723013
2.04381,0.346311,2.15117,0.389062,2.07194,0.364153,2.4148,0.731694,2.42492,0.730582,2.4568,0.720521
2.05074,0.354328,2.1585,0.393381,2.08071,0.366803,2.42465,0.729258,2.4349,0.72813,2.46679,0.718018
2.05751,0.359445,2.16583,0.397991,2.08972,0.369506,2.43454,0.726651,2.44488,0.725528,2.47678,0.715611
2.06446,0.362176,2.17348,0.401982,2.09839,0.372132,2.44445,0.724251,2.45486,0.723126,2.48678,0.712805
2.0714,0.364547,2.18113,0.405869,2.10731,0.374819,2.45437,0.721744,2.46485,0.720655,2.49677,0.709916
2.07851,0.366842,2.18905,0.409537,2.11589,0.377649,2.46431,0.719395,2.47483,0.718311,2.50677,0.70708
2.08562,0.369052,2.19709,0.413075,2.12416,0.380512,2.47427,0.717006,2.48482,0.715697,2.51677,0.704306
2.09288,0.371321,2.20536,0.416454,2.13228,0.383428,2.48423,0.714428,2.49482,0.712872,2.52676,0.701616
2.0998,0.373527,2.21383,0.419711,2.14013,0.386568,2.4942,0.711582,2.50481,0.710101,2.53676,0.699018
2.10655,0.375711,2.22248,0.422861,2.14784,0.390315,2.50417,0.70885,2.51481,0.707354,2.54676,0.69646
2.11314,0.377974,2.2314,0.425918,2.15555,0.394413,2.51415,0.706119,2.5248,0.704748,2.55676,0.693952
2.11974,0.380309,2.24044,0.428716,2.16314,0.398796,2.52369,0.703487,2.5348,0.702203,2.56676,0.691792
2.12619,0.382667,2.24968,0.431187,2.17086,0.402838,2.53333,0.700932,2.5448,0.699663,2.57614,0.689681
2.13252,0.385227,2.25855,0.433588,2.17845,0.406637,2.54304,0.698372,2.5548,0.697142,2.58565,0.688023
2.13874,0.387927,2.26755,0.435879,2.18617,0.410296,2.5528,0.69579,2.56479,0.695072,2.59526,0.686792
2.14495,0.390791,2.27636,0.438099,2.19377,0.413704,2.56262,0.693652,2.57418,0.69308,2.60494,0.685965
2.15111,0.394246,2.28531,0.440224,2.20149,0.417023,2.57244,0.691645,2.58368,0.691456,2.61469,0.685562
2.15727,0.397821,2.29408,0.44228,2.20922,0.420163,2.58167,0.689737,2.59329,0.690231,2.62447,0.685545
2.16342,0.401653,2.303,0.444288,2.21739,0.423225,2.59105,0.688404,2.60291,0.689432,2.63429,0.685815
2.16979,0.405252,2.31197,0.446285,2.22565,0.426189,2.60051,0.687485,2.61213,0.689015,2.64415,0.686495
2.17609,0.408561,2.32115,0.44817,2.23427,0.429109,2.61007,0.686975,2.62151,0.688902,2.65403,0.687757
2.18259,0.411737,2.3305,0.450021,2.24316,0.431602,2.61973,0.686744,2.63101,0.689147,2.66393,0.689203
2.18909,0.414705,2.33997,0.451846,2.25227,0.433948,2.62945,0.686878,2.64061,0.689771,2.67385,0.691683
2.19559,0.417558,2.34955,0.453635,2.26139,0.436243,2.63922,0.687423,2.65029,0.690966,2.68377,0.69462
2.2021,0.42027,2.35921,0.455332,2.27067,0.438434,2.64904,0.688526,2.66003,0.6923,2.69371,0.698378
2.20879,0.422885,2.36894,0.457088,2.27976,0.4406,2.65888,0.689826,2.66982,0.69442,2.70366,0.702372
2.21587,0.425463,2.37873,0.458689,2.28903,0.442646,2.66876,0.691921,2.6792,0.697265,2.71362,0.706829
2.22311,0.427958,2.38855,0.46032,2.29829,0.444667,2.67821,0.694565,2.6887,0.700518,2.72359,0.71149
2.2309,0.430444,2.39841,0.461834,2.3077,0.446657,2.68776,0.698004,2.6983,0.704354,2.73356,0.716533
2.23913,0.432733,2.4083,0.463188,2.31723,0.448561,2.69741,0.70162,2.70795,0.708605,2.74354,0.721382
2.24772,0.434834,2.41821,0.464536,2.32685,0.450437,2.70712,0.705805,2.71766,0.713012,2.75352,0.726226
2.25659,0.436786,2.42814,0.465756,2.33655,0.452273,2.7169,0.710172,2.72743,0.717501,2.76307,0.7301
2.26546,0.438819,2.43807,0.466917,2.3463,0.454071,2.72671,0.714854,2.73723,0.72199,2.77268,0.732727
2.27455,0.4407,2.44802,0.467947,2.35611,0.455774,2.73655,0.719401,2.74662,0.725408,2.78232,0.737568
2.28382,0.44264,2.45797,0.46887,2.36595,0.457479,2.74641,0.723287,2.75612,0.728559,2.79199,0.740997
2.29324,0.444469,2.46794,0.46966,2.37583,0.459122,2.75629,0.726442,2.76573,0.731175,2.80125,0.746302
2.30278,0.446294,2.4779,0.470375,2.38573,0.460747,2.76619,0.728859,2.77533,0.736238,2.8106,0.750124
2.3124,0.448088,2.48787,0.470555,2.39565,0.462247,2.77608,0.734117,2.78453,0.739703,2.81957,0.755672
2.32211,0.449854,2.49784,0.456648,2.40558,0.463666,2.78599,0.737469,2.79374,0.745312,2.82866,0.759769
2.33187,0.451592,2.50782,0.469446,2.41553,0.464927,2.7953,0.743324,2.80274,0.749157,2.83781,0.765556
2.34168,0.453304,2.51736,0.455291,2.42549,0.466158,2.80469,0.747051,2.8118,0.754941,2.84705,0.769879
2.35152,0.454989,2.52693,0.467176,2.43545,0.467316,2.81408,0.752938,2.82051,0.759088,2.85638,0.775907
2.3614,0.456643,2.53609,0.45228,2.44541,0.468332,2.8235,0.757209,2.82922,0.765045,2.86584,0.780492
2.3713,0.458203,2.54526,0.463537,2.45539,0.469249,2.83293,0.763422,2.83818,0.76931,2.87537,0.785659
2.38123,0.459811,2.55407,0.448185,2.46536,0.470461,2.84238,0.767819,2.84679,0.775423,2.88498,0.788631
2.39116,0.461304,2.56294,0.458419,2.47418,0.470748,2.85184,0.774192,2.85568,0.779931,2.8946,0.792409
2.40111,0.462727,2.57147,0.442385,2.48323,0.471127,2.8614,0.778851,2.86462,0.786097,2.90427,0.794793
2.41107,0.464059,2.58,0.451562,2.49233,0.469684,2.87101,0.785239,2.87377,0.790117,2.91397,0.797162
2.42104,0.465265,2.58861,0.435016,2.50148,0.462087,2.88067,0.789157,2.88309,0.794495,2.92373,0.799268
2.43101,0.466411,2.59722,0.442929,2.51027,0.467614,2.89039,0.793411,2.89254,0.797143,2.93349,0.800318
2.44099,0.467492,2.60584,0.425861,2.51912,0.460627,2.90017,0.796263,2.9021,0.800493,2.9433,0.801812
2.45097,0.468435,2.61445,0.432426,2.52738,0.465223,2.90973,0.799006,2.91174,0.802103,2.95314,0.80227
2.46095,0.469285,2.62306,0.414884,2.53563,0.457477,2.91934,0.801403,2.92146,0.804465,2.96302,0.803373
2.47094,0.470007,2.63049,0.419932,2.54361,0.46182,2.92899,0.802746,2.93076,0.805394,2.97292,0.803456
2.4807,0.470584,2.63807,0.401541,2.55158,0.453636,2.93869,0.804636,2.94014,0.807071,2.98284,0.804325
2.4905,0.470589,2.64564,0.405215,2.55929,0.457336,2.94844,0.805218,2.94965,0.807509,2.99277,0.804146
2.50031,0.455422,2.65299,0.386178,2.56677,0.448228,2.95825,0.80664,2.95925,0.808682,3.00272,0.804736
2.51013,0.469572,2.66048,0.38885,2.57403,0.451214,2.96809,0.806729,2.96893,0.808851,3.01268,0.804871
2.51995,0.45406,2.66811,0.36916,2.5811,0.441517,2.97796,0.807842,2.97867,0.809662,3.02265,0.805435
2.52977,0.466834,2.67574,0.370918,2.58784,0.443571,2.98786,0.807615,2.98847,0.809897,3.03262,0.805753
2.5396,0.450772,2.68383,0.35101,2.59476,0.433488,2.99778,0.808645,2.9983,0.810489,3.0426,0.806536
2.54943,0.462852,2.69192,0.351751,2.60152,0.434693,3.00771,0.808355,3.00816,0.8106,3.05258,0.806997
2.55927,0.446204,2.69975,0.332651,2.60845,0.424089,3.01765,0.808996,3.01806,0.811213,3.06256,0.80796
2.56869,0.457106,2.70769,0.331414,2.61514,0.42427,3.02761,0.80919,3.02797,0.811553,3.07255,0.808562
2.57773,0.43879,2.71587,0.31276,2.62183,0.412966,3.03757,0.809948,3.0379,0.81237,3.0821,0.809611
2.58676,0.449579,2.72405,0.310035,2.62852,0.412038,3.04754,0.81032,3.04741,0.812921,3.09175,0.810169
2.59599,0.430719,2.73245,0.292533,2.63539,0.399928,3.05751,0.811252,3.05697,0.813921,3.10146,0.811102
2.60521,0.440068,2.74093,0.287876,2.64226,0.398036,3.06749,0.811734,3.06661,0.81455,3.11123,0.811798
2.61459,0.420816,2.7495,0.271471,2.64913,0.385133,3.07686,0.812864,3.07586,0.815675,3.12105,0.812832
2.62396,0.428529,2.75814,0.265112,2.65584,0.382469,3.08635,0.813391,3.08525,0.816257,3.1309,0.813692
2.63346,0.408921,2.76586,0.249845,2.6624,0.368471,3.09595,0.814363,3.09477,0.817306,3.14078,0.814881
2.64295,0.414664,2.7737,0.243047,2.66882,0.36541,3.10563,0.814938,3.10437,0.817997,3.15069,0.815923
2.65255,0.394517,2.78179,0.230889,2.67512,0.350969,3.11537,0.815985,3.11406,0.819132,3.16061,0.817275
2.66174,0.398102,2.78999,0.225211,2.68142,0.347389,3.12516,0.816712,3.12381,0.819992,3.17055,0.818439
2.67098,0.377794,2.7984,0.217214,2.68792,0.333047,3.13499,0.817886,3.13361,0.821278,3.1805,0.819932
2.68022,0.379836,2.8069,0.213558,2.69442,0.328586,3.14484,0.818804,3.14344,0.822313,3.19046,0.821172
2.68955,0.359454,2.81557,0.208119,2.70092,0.311859,3.15472,0.820114,3.15331,0.823726,3.20043,0.822776
2.69888,0.359981,2.82432,0.204593,2.70742,0.308819,3.16463,0.821184,3.1632,0.82489,3.2104,0.824081
2.70829,0.339818,2.83321,0.200975,2.71433,0.292041,3.17455,0.822668,3.17312,0.826462,3.22038,0.825659
2.7164,0.33878,2.84216,0.198254,2.72125,0.28838,3.18449,0.823796,3.18305,0.827694,3.23036,0.827069
2.72474,0.319368,2.85132,0.196009,2.72763,0.27247,3.19444,0.825366,3.193,0.829328,3.24035,0.828717
2.73308,0.316524,2.86058,0.194403,2.73357,0.267384,3.20439,0.82651,3.20295,0.830596,3.25034,0.830243
2.74162,0.298081,2.86998,0.19338,2.73942,0.252612,3.21436,0.82807,3.21292,0.832237,3.26033,0.831867
2.74999,0.293423,2.87945,0.192915,2.74487,0.246458,3.22433,0.829359,3.22289,0.833619,3.27032,0.833573
2.75855,0.276237,2.88903,0.192823,2.75028,0.233318,3.23431,0.830973,3.23286,0.835315,3.28032,0.835333
2.76719,0.269858,2.89861,0.193079,2.75566,0.226487,3.24429,0.832361,3.24284,0.836791,3.29031,0.837151
2.77551,0.254377,2.90778,0.193621,2.76128,0.215563,3.25427,0.834052,3.25283,0.838415,3.30031,0.838998
2.78332,0.247677,2.91677,0.194349,2.76715,0.209533,3.26426,0.83558,3.26282,0.840084,3.31031,0.840846
2.79139,0.235011,2.9254,0.195273,2.77323,0.202597,3.27425,0.8373,3.2728,0.84188,3.31969,0.842644
2.79956,0.230214,2.93387,0.196342,2.77953,0.198953,3.28424,0.839008,3.2828,0.843645,3.32911,0.844301
2.80795,0.222089,2.94242,0.197514,2.78603,0.195911,3.29424,0.84079,3.29279,0.845473,3.33864,0.845834
2.81642,0.218039,2.95097,0.198718,2.79294,0.19435,3.30423,0.842603,3.30278,0.847319,3.34826,0.84724
2.82508,0.212061,2.95969,0.19995,2.80021,0.192768,3.31423,0.844368,3.31278,0.849159,3.35796,0.848465
2.83389,0.208283,2.96841,0.201224,2.80781,0.191787,3.32379,0.846103,3.32278,0.85098,3.36772,0.849483
2.84277,0.204256,2.9772,0.202561,2.81569,0.191267,3.33279,0.847685,3.33277,0.852684,3.37751,0.850314
2.85178,0.201366,2.98581,0.20387,2.82369,0.191238,3.34199,0.849077,3.34277,0.854191,3.38734,0.850642
2.86079,0.19879,2.9945,0.205163,2.83192,0.191683,3.35135,0.850074,3.35277,0.855254,3.39721,0.850803
2.86945,0.196837,3.00287,0.206391,2.84036,0.192409,3.36083,0.85058,3.36276,0.855821,3.4071,0.850536
2.87819,0.195567,3.01132,0.207575,2.8491,0.193544,3.37042,0.850916,3.37253,0.856159,3.41701,0.850356
2.88699,0.194578,3.01978,0.208671,2.85792,0.195044,3.38009,0.850727,3.38234,0.855976,3.42694,0.85025
2.89546,0.194159,3.02793,0.209705,2.86679,0.196835,3.38982,0.850621,3.39219,0.855872,3.43688,0.85022
2.90363,0.194137,3.03581,0.210621,2.87533,0.19884,3.39961,0.850577,3.40207,0.855825,3.44684,0.850267
2.91216,0.1944,3.04381,0.211486,2.88357,0.200964,3.40944,0.850593,3.41197,0.855831,3.4568,0.850319
2.92053,0.194911,3.05166,0.212173,2.8918,0.203124,3.4193,0.850661,3.4219,0.855883,3.46677,0.850427
2.92861,0.195629,3.0583,0.212872,2.89975,0.20533,3.4292,0.850777,3.43183,0.855977,3.47675,0.850582
2.93654,0.19651,3.06417,0.213362,2.9077,0.207687,3.43911,0.850946,3.44178,0.856124,3.48673,0.850777
2.94447,0.197477,3.07003,0.213869,2.91539,0.210162,3.44904,0.851148,3.45174,0.856281,3.49672,0.851003
2.95227,0.198534,3.07582,0.214255,2.92296,0.212651,3.45898,0.851348,3.46171,0.856453,3.50671,0.851254
2.96033,0.199649,3.08161,0.214598,2.93052,0.215163,3.46894,0.851587,3.47169,0.856658,3.5167,0.851521
2.96824,0.200806,3.08734,0.214769,2.93809,0.217562,3.4789,0.851854,3.48167,0.856892,3.52607,0.851815
2.97627,0.201978,3.09329,0.215296,2.94566,0.219945,3.48887,0.852145,3.49165,0.857147,3.53557,0.852119
2.98416,0.203127,3.09924,0.215022,2.9531,0.22221,3.49885,0.852455,3.50164,0.857417,3.54517,0.852427
2.99216,0.204262,3.10519,0.215339,2.96055,0.224411,3.50883,0.85277,3.51163,0.857697,3.55484,0.852732
2.9999,0.205385,3.11115,0.21495,2.968,0.226465,3.5179,0.853126,3.52118,0.857993,3.56458,0.85303
3.00764,0.206471,3.11732,0.215407,2.97559,0.228456,3.52715,0.853484,3.53082,0.858294,3.57437,0.853297
3.01487,0.207525,3.12349,0.214598,2.98317,0.230253,3.53655,0.853847,3.54053,0.858595,3.5842,0.853509
3.02226,0.208525,3.12987,0.215483,2.99053,0.231969,3.54606,0.854208,3.5503,0.85889,3.59407,0.85361
3.02944,0.209454,3.13625,0.214001,2.99789,0.233482,3.55567,0.85456,3.56011,0.859127,3.60396,0.853534
3.03677,0.210309,3.14282,0.214647,3.00525,0.234867,3.56535,0.85484,3.56996,0.85934,3.61342,0.853444
3.0439,0.211084,3.14932,0.213123,3.0125,0.236024,3.5751,0.855105,3.57984,0.859542,3.62299,0.853347
3.05118,0.211779,3.15583,0.21353,3.01975,0.237178,3.5849,0.855358,3.58975,0.859733,3.63265,0.853244
3.05811,0.212388,3.16233,0.211998,3.02681,0.238093,3.59473,0.855399,3.59966,0.859716,3.64238,0.853132
3.06487,0.21292,3.16883,0.212175,3.03368,0.239015,3.6046,0.855359,3.60959,0.8596,3.65216,0.852856
3.07163,0.213328,3.17533,0.210674,3.03995,0.239622,3.61404,0.855305,3.61952,0.859476,3.66198,0.852565
3.07857,0.213777,3.18202,0.210669,3.04616,0.240354,3.6236,0.855242,3.62947,0.859337,3.67184,0.852313
3.08541,0.213966,3.18871,0.209233,3.05236,0.240588,3.63324,0.855171,3.63943,0.85919,3.68173,0.852013
3.09243,0.214279,3.1954,0.209066,3.05846,0.241305,3.64296,0.855098,3.6494,0.858953,3.69164,0.851505
3.09927,0.214463,3.20209,0.207708,3.06456,0.241131,3.65273,0.854854,3.65937,0.858646,3.70154,0.851145
3.10595,0.214454,3.20896,0.207379,3.07066,0.242298,3.66255,0.854632,3.66935,0.858302,3.71147,0.850345
3.11249,0.214693,3.21583,0.206161,3.07671,0.241525,3.6724,0.854401,3.67933,0.858149,3.72141,0.849494
3.11902,0.214236,3.2227,0.205714,3.08276,0.241165,3.68228,0.854311,3.68932,0.857556,3.73136,0.848502
3.12556,0.215166,3.22948,0.204654,3.08902,0.241016,3.69219,0.853896,3.69931,0.857127,3.74132,0.84793
3.13202,0.213815,3.23627,0.204003,3.09523,0.240931,3.70211,0.853521,3.7093,0.856512,3.75129,0.846514
3.13836,0.214234,3.24289,0.203221,3.10138,0.24011,3.71205,0.852947,3.71929,0.855591,3.76126,0.84581
3.14469,0.213176,3.24938,0.202527,3.10753,0.241122,3.722,0.85212,3.72928,0.85447,3.77124,0.844644
3.15091,0.213352,3.25587,0.201896,3.11388,0.23874,3.73196,0.851146,3.73928,0.853811,3.78122,0.843706
3.15713,0.212184,3.26235,0.201269,3.12044,0.23818,3.74193,0.85058,3.74927,0.852315,3.79121,0.842262
3.16329,0.212221,3.26871,0.200804,3.12718,0.237182,3.7519,0.849229,3.75927,0.85132,3.8012,0.841057
3.16945,0.211043,3.27506,0.200258,3.13392,0.237399,3.76188,0.848331,3.76927,0.850182,3.81119,0.839382
3.17556,0.210966,3.28142,0.199903,3.14083,0.234835,3.77186,0.847282,3.77926,0.849275,3.82118,0.837948
3.18167,0.209762,3.28778,0.199407,3.14775,0.234199,3.78185,0.846435,3.78926,0.847805,3.83118,0.836106
3.18764,0.209524,3.29433,0.198902,3.15483,0.232253,3.79184,0.84509,3.79926,0.846621,3.84117,0.834491
3.19353,0.208386,3.30088,0.198438,3.16192,0.232864,3.80183,0.843949,3.80926,0.844935,3.85117,0.832509
3.19938,0.208042,3.30762,0.198053,3.16916,0.22948,3.81182,0.842355,3.81926,0.843513,3.86117,0.830567
3.20522,0.206984,3.31436,0.197803,3.17655,0.230229,3.82181,0.840964,3.82926,0.841647,3.87116,0.82863
3.211,0.206517,3.32102,0.197685,3.18394,0.226563,3.83181,0.839194,3.83926,0.84003,3.88116,0.826819
3.21677,0.205601,3.32786,0.197731,3.19133,0.225812,3.84181,0.837619,3.84926,0.83801,3.89116,0.825167
