x,N3057,x,N3057,x,N3057,x,N3237,x,N3237,x,N3237
0.555797,0.000600539,0.593962,0.000633505,0.569944,0.000685908,0.65186,0.00157768,0.652503,0.00157354,0.668408,0.00159524
0.560797,0.000601034,0.598962,0.000636037,0.574944,0.000671639,0.656919,0.00158001,0.657563,0.00157591,0.673484,0.00159743
0.565797,0.000599607,0.603962,0.000635523,0.579944,0.000671944,0.661971,0.00158228,0.662617,0.00157823,0.678553,0.00159957
0.570797,0.000599523,0.608962,0.000634557,0.584944,0.00066739,0.667009,0.00158451,0.667661,0.0015805,0.683609,0.00160164
0.575797,0.000599918,0.613962,0.000632833,0.589944,0.000667356,0.672043,0.00158668,0.672702,0.00158272,0.688654,0.00160365
0.580797,0.000606684,0.618962,0.000628248,0.594944,0.000667104,0.677073,0.00158881,0.677738,0.00158488,0.693678,0.00160562
0.585797,0.000607951,0.623962,0.000627759,0.599944,0.000672966,0.682101,0.00159088,0.68277,0.001587,0.698699,0.00160753
0.590797,0.000610035,0.628962,0.00062742,0.604944,0.000672201,0.687125,0.00159291,0.687798,0.00158907,0.703717,0.00160939
0.595797,0.000615286,0.633962,0.000627646,0.609944,0.000665278,0.692147,0.00159489,0.692824,0.00159109,0.708734,0.0016112
0.600797,0.000621173,0.638962,0.000626403,0.614944,0.000657631,0.697168,0.00159682,0.697848,0.00159306,0.713749,0.00161296
0.605797,0.000615013,0.643962,0.000626293,0.619944,0.000649552,0.702186,0.00159872,0.702869,0.001595,0.718762,0.00161467
0.610797,0.000623514,0.648962,0.000624917,0.624944,0.000643615,0.707202,0.00160057,0.707888,0.00159689,0.723774,0.00161634
0.615797,0.000628366,0.653962,0.000624725,0.629944,0.00062545,0.712217,0.00160238,0.712905,0.00159874,0.728785,0.00161796
0.620797,0.000612566,0.658962,0.000624626,0.634944,0.000616199,0.717231,0.00160415,0.717921,0.00160055,0.733793,0.00161954
0.625797,0.000613189,0.663962,0.000626015,0.639944,0.000607238,0.722243,0.00160589,0.722935,0.00160232,0.738801,0.00162108
0.630797,0.00061342,0.668962,0.000625657,0.644944,0.000603757,0.727254,0.00160758,0.727948,0.00160405,0.743808,0.00162257
0.635797,0.000618681,0.673962,0.000625716,0.649944,0.000597139,0.732263,0.00160924,0.732959,0.00160575,0.748814,0.00162404
0.640797,0.000616574,0.678962,0.000627733,0.654944,0.000596357,0.737272,0.00161087,0.737969,0.00160741,0.75382,0.00162546
0.645797,0.000616903,0.683962,0.000625602,0.659944,0.000592432,0.742279,0.00161245,0.742979,0.00160904,0.758825,0.00162685
0.650797,0.00062036,0.688962,0.000626875,0.664944,0.000590668,0.747285,0.00161401,0.747987,0.00161063,0.763829,0.00162821
0.655797,0.000623881,0.693962,0.00062676,0.669944,0.000588619,0.752291,0.00161553,0.752994,0.00161219,0.768832,0.00162953
0.660797,0.000621284,0.698962,0.000625966,0.674944,0.000586077,0.757296,0.00161702,0.758001,0.00161371,0.773835,0.00163081
0.665797,0.000617121,0.703962,0.000625682,0.679944,0.000584508,0.762301,0.00161848,0.763006,0.00161521,0.778838,0.00163207
0.670797,0.000619356,0.708962,0.000627632,0.684944,0.000582637,0.767305,0.0016199,0.768011,0.00161667,0.783841,0.00163329
0.675797,0.000621528,0.713128,0.00064971,0.689944,0.000582014,0.772308,0.0016213,0.773016,0.00161811,0.788843,0.00163449
0.680797,0.000618354,0.718128,0.000648958,0.694944,0.00058091,0.777312,0.00162266,0.77802,0.00161951,0.793845,0.00163565
0.685797,0.000611943,0.723128,0.00064745,0.699944,0.000592738,0.782315,0.001624,0.783023,0.00162088,0.798846,0.00163679
0.690797,0.000626092,0.728128,0.000640313,0.704944,0.000606605,0.787317,0.00162531,0.788026,0.00162223,0.803848,0.0016379
0.695797,0.000620736,0.733128,0.000637032,0.709944,0.000602429,0.79232,0.00162659,0.793029,0.00162355,0.808849,0.00163897
0.700797,0.00062188,0.738128,0.000632649,0.714944,0.000598104,0.797322,0.00162784,0.798032,0.00162484,0.81385,0.00164003
0.705797,0.000627222,0.743128,0.000633463,0.719944,0.000602653,0.802324,0.00162906,0.803034,0.0016261,0.818851,0.00164105
0.710797,0.000633662,0.748128,0.000633272,0.72411,0.000595334,0.807325,0.00163026,0.808036,0.00162734,0.823852,0.00164205
0.715797,0.000628801,0.753128,0.000634135,0.72911,0.00059074,0.812327,0.00163143,0.813038,0.00162855,0.828853,0.00164302
0.71663,0.000695647,0.758128,0.000642826,0.73411,0.000589191,0.817328,0.00163258,0.81804,0.00162973,0.833853,0.00164397
