x,N2571,x,N2571,x,N2571,x,N2643,x,N2643,x,N2643
1.35043,3.19571,1.4167,3.39174,1.38859,3.30543,1.6063,7.24602,1.6035,7.22237,1.63674,7.50475
1.35946,3.22684,1.42647,3.41897,1.3981,3.33405,1.6163,7.32118,1.6135,7.29617,1.64674,7.60068
1.36868,3.25731,1.43629,3.44579,1.40771,3.36219,1.6263,7.40253,1.6235,7.37525,1.65674,7.70291
1.37806,3.28723,1.44614,3.47222,1.41739,3.38989,1.6363,7.48878,1.6335,7.46041,1.66674,7.81046
1.38756,3.31661,1.45603,3.49829,1.42714,3.41716,1.6463,7.58332,1.6435,7.55183,1.67674,7.92305
1.39717,3.34548,1.46594,3.5238,1.43694,3.44402,1.6563,7.68421,1.6535,7.65112,1.68674,8.04045
1.40685,3.37387,1.47586,3.5484,1.44678,3.47049,1.6663,7.79048,1.6635,7.75546,1.69674,8.16218
1.41659,3.40181,1.4858,3.5719,1.45665,3.49658,1.6763,7.90167,1.6735,7.86514,1.70674,8.28824
1.42639,3.42932,1.49575,3.59428,1.46655,3.52208,1.6863,8.01772,1.6835,7.97942,1.71674,8.41768
1.43623,3.4564,1.50571,3.62124,1.47646,3.54658,1.6963,8.13805,1.6935,8.09855,1.72674,8.55039
1.4461,3.48309,1.51568,3.64395,1.4864,3.57002,1.7063,8.26276,1.7035,8.22155,1.73674,8.68616
1.45599,3.5094,1.52566,3.66791,1.49634,3.59274,1.7163,8.39096,1.7135,8.34872,1.74674,8.82372
1.46591,3.53513,1.53564,3.69258,1.5063,3.61955,1.7263,8.52229,1.7235,8.47872,1.7563,8.95642
1.47584,3.55993,1.54518,3.71717,1.51627,3.64204,1.7363,8.65662,1.7335,8.61201,1.76596,9.08503
1.48579,3.58364,1.55433,3.74052,1.52624,3.66578,1.7463,8.79303,1.7435,8.74775,1.77565,9.21061
1.49574,3.60618,1.56348,3.76478,1.53621,3.6904,1.7563,8.92677,1.75306,8.88094,1.7854,9.33373
1.50571,3.63332,1.57263,3.78793,1.54492,3.71263,1.7663,9.0563,1.76271,9.00895,1.79518,9.45505
1.51568,3.65629,1.58183,3.81202,1.55345,3.73394,1.7763,9.18264,1.77243,9.13385,1.80499,9.57263
1.52566,3.68029,1.59103,3.8345,1.56216,3.75669,1.7863,9.3064,1.78221,9.25595,1.81484,9.69057
1.53564,3.70516,1.60032,3.85978,1.57055,3.77742,1.7963,9.42814,1.79201,9.3764,1.82471,9.8084
1.54518,3.72981,1.60961,3.88392,1.57902,3.79886,1.8063,9.54685,1.80185,9.49452,1.83461,9.92542
1.55433,3.75318,1.61898,3.91038,1.58733,3.81848,1.8163,9.66245,1.81172,9.60867,1.84453,10.0415
1.56328,3.77721,1.62836,3.93458,1.59597,3.84117,1.8263,9.77901,1.82161,9.72306,1.85402,10.1543
1.57162,3.7982,1.63781,3.96107,1.60461,3.86317,1.8363,9.89514,1.83153,9.83776,1.86361,10.2659
1.57997,3.81978,1.64725,3.98644,1.61352,3.88742,1.84586,10.0083,1.84102,9.94983,1.87328,10.3765
1.5884,3.83969,1.65677,4.01474,1.62208,3.90895,1.85551,10.1204,1.85057,10.0609,1.88301,10.4862
1.59714,3.86304,1.66589,4.03782,1.63082,3.93276,1.86523,10.2316,1.8602,10.1713,1.8928,10.5947
1.60588,3.88515,1.67511,4.06617,1.63955,3.95428,1.875,10.342,1.86991,10.281,1.90263,10.7021
1.61468,3.90954,1.68434,4.09756,1.64796,3.97857,1.88356,10.4453,1.87968,10.3898,1.91249,10.808
1.62331,3.93124,1.6936,4.13378,1.65637,4.00042,1.8924,10.5478,1.88922,10.4965,1.92238,10.9074
1.63202,3.95513,1.70291,4.1714,1.66486,4.02381,1.90146,10.6497,1.89885,10.6022,1.93229,11.0053
1.64072,3.97662,1.71184,4.21055,1.67336,4.05086,1.91071,10.7512,1.90856,10.707,1.94221,11.1015
1.6491,4.00084,1.72083,4.25126,1.68194,4.08313,1.92011,10.8476,1.91832,10.8074,1.95214,11.1961
1.65748,4.02227,1.72993,4.29483,1.69059,4.11751,1.92962,10.9423,1.92813,10.9046,1.96209,11.2882
1.66605,4.04529,1.73909,4.34051,1.6994,4.15462,1.93923,11.036,1.93797,11.0005,1.97204,11.3787
1.67462,4.07203,1.74835,4.38811,1.70804,4.19289,1.94888,11.1279,1.94784,11.0947,1.98199,11.4678
1.68327,4.10406,1.75723,4.43201,1.71675,4.23349,1.9586,11.2182,1.95773,11.1868,1.99195,11.5552
1.692,4.1383,1.76618,4.47703,1.72405,4.27088,1.96836,11.3073,1.96763,11.2777,2.00192,11.6405
1.70087,4.17522,1.77338,4.51534,1.73115,4.31155,1.97816,11.3952,1.97755,11.3672,2.0119,11.7275
1.70974,4.21415,1.78092,4.54924,1.73806,4.34856,1.98796,11.4817,1.98748,11.4552,2.02187,11.809
1.71875,4.25556,1.78893,4.58164,1.74535,4.38585,1.99781,11.567,1.99743,11.5419,2.03185,11.8856
1.72781,4.29875,1.79706,4.61188,1.75263,4.4223,2.00767,11.6521,2.00738,11.6282,2.04183,11.9602
1.73687,4.34563,1.80555,4.6362,1.76005,4.45865,2.01755,11.7347,2.01734,11.712,2.05182,12.0323
1.74557,4.38758,1.81412,4.65705,1.76762,4.48627,2.02746,11.8127,2.02731,11.7911,2.06181,12.1023
1.75443,4.43021,1.82286,4.676,1.77532,4.51393,2.03739,11.888,2.03728,11.8673,2.0718,12.1614
1.76296,4.47197,1.83143,4.69003,1.78314,4.53758,2.04733,11.9608,2.04726,11.9409,2.08179,12.2176
1.77148,4.51111,1.84016,4.69299,1.79108,4.55652,2.05729,12.0315,2.05725,12.0123,2.09179,12.2723
1.78008,4.54332,1.84896,4.68116,1.79914,4.57215,2.06725,12.0959,2.06723,12.0773,2.10178,12.3256
1.78896,4.57622,1.85777,4.66989,1.80729,4.58531,2.07722,12.1531,2.07722,12.135,2.11178,12.3779
1.79789,4.60443,1.86624,4.66793,1.81555,4.59055,2.08719,12.2085,2.08722,12.1909,2.12178,12.4292
1.80704,4.6284,1.87441,4.65601,1.8239,4.58376,2.09717,12.2626,2.09721,12.2454,2.13177,12.4789
1.81623,4.64873,1.88258,4.64271,1.8321,4.56658,2.10716,12.3155,2.1072,12.2988,2.14177,12.528
1.82551,4.66791,1.89075,4.6107,1.84039,4.55018,2.11715,12.3666,2.1172,12.3505,2.15177,12.5755
1.8348,4.67934,1.89902,4.58953,1.84853,4.54156,2.12714,12.4169,2.1272,12.4012,2.16177,12.6224
1.84417,4.67618,1.90763,4.58515,1.8564,4.52975,2.13713,12.4667,2.13719,12.4513,2.17133,12.6653
1.85316,4.66201,1.91607,4.59506,1.86426,4.51035,2.14712,12.5158,2.14719,12.5007,2.18098,12.7064
1.8622,4.65798,1.92459,4.60924,1.87213,4.48763,2.15712,12.5635,2.15719,12.5486,2.1907,12.7462
1.87089,4.64993,1.93311,4.63914,1.88,4.47035,2.16711,12.6092,2.16719,12.5946,2.20048,12.7847
1.87958,4.64118,1.94172,4.69688,1.88761,4.46988,2.17688,12.6518,2.17719,12.6386,2.2103,12.8216
1.88692,4.61625,1.95015,4.75577,1.89523,4.47873,2.18669,12.6933,2.18719,12.6809,2.22016,12.8569
1.89397,4.58294,1.95867,4.77056,1.90285,4.49949,2.19654,12.7333,2.19718,12.7212,2.23004,12.8905
1.90117,4.56312,1.96727,4.77323,1.90991,4.54399,2.20641,12.7718,2.20718,12.7597,2.23995,12.9149
1.90853,4.56167,1.97587,4.75847,1.91714,4.59841,2.21632,12.8085,2.21718,12.7964,2.24943,12.9258
1.91603,4.56964,1.98447,4.74498,1.92437,4.62276,2.22624,12.8434,2.22718,12.8314,2.25901,12.9269
1.92367,4.58627,1.99324,4.81127,1.93175,4.61305,2.23618,12.875,2.23718,12.861,2.26868,12.9202
1.93119,4.62544,2.00183,4.9197,1.93892,4.58605,2.24612,12.8884,2.24718,12.8769,2.27838,12.9121
1.93848,4.67875,2.01011,5.00498,1.9459,4.5594,2.25606,12.8925,2.25718,12.881,2.28814,12.9004
1.94567,4.71065,2.01872,5.07819,1.95257,4.64932,2.26602,12.8916,2.26718,12.88,2.2979,12.8854
1.95267,4.71576,2.0276,5.14395,1.95889,4.74763,2.27598,12.8837,2.27718,12.8719,2.30771,12.8671
1.95949,4.68504,2.03655,5.20432,1.96522,4.82227,2.28429,12.8702,2.28718,12.861,2.31756,12.8458
1.96598,4.65912,2.04555,5.25996,1.97143,4.88429,2.2926,12.8542,2.29674,12.8452,2.32743,12.822
1.97234,4.68926,2.05437,5.31004,1.97784,4.93752,2.30124,12.8367,2.30639,12.8267,2.33731,12.7955
1.97853,4.80634,2.06285,5.354,1.98445,4.98562,2.31004,12.8172,2.31611,12.8053,2.34721,12.7712
1.98462,4.89004,2.07103,5.39428,1.99124,5.02963,2.31907,12.7951,2.32588,12.7812,2.35712,12.748
1.99065,4.95671,2.07931,5.4324,1.9982,5.07076,2.3283,12.7716,2.33568,12.7542,2.36705,12.7251
1.99669,5.01281,2.08758,5.46892,2.00517,5.11115,2.33767,12.7459,2.34552,12.7293,2.37699,12.7031
2.00057,5.06587,2.09596,5.5066,2.01274,5.15127,2.34708,12.7224,2.35538,12.7057,2.38695,12.6811
2.00557,5.10674,2.10433,5.54524,2.0206,5.19156,2.35656,12.6996,2.36527,12.6826,2.39691,12.6586
2.01116,5.14507,2.11241,5.58616,2.02871,5.2314,2.36614,12.678,2.37517,12.6603,2.40688,12.6359
2.01727,5.18218,2.12021,5.62844,2.03704,5.27043,2.3758,12.6568,2.3851,12.6378,2.41685,12.6125
2.02359,5.21848,2.12814,5.67249,2.04557,5.3083,2.38546,12.6351,2.39504,12.615,2.42684,12.5878
2.03011,5.25346,2.13582,5.71654,2.05428,5.34499,2.39519,12.6134,2.40499,12.5923,2.43682,12.5639
2.03704,5.28781,2.14361,5.76317,2.06298,5.38112,2.40497,12.5922,2.41495,12.5693,2.44681,12.5407
2.04381,5.32064,2.15117,5.8207,2.07194,5.41379,2.4148,12.5695,2.42492,12.5451,2.4568,12.5185
2.05074,5.35112,2.1585,5.8783,2.08071,5.44522,2.42465,12.5463,2.4349,12.5216,2.46679,12.4971
2.05751,5.37897,2.16583,5.94469,2.08972,5.47903,2.43454,12.5239,2.44488,12.4986,2.47678,12.4765
2.06446,5.40778,2.17348,5.99089,2.09839,5.51269,2.44445,12.5024,2.45486,12.4766,2.48678,12.4384
2.0714,5.43322,2.18113,6.03572,2.10731,5.55047,2.45437,12.4818,2.46485,12.4555,2.49677,12.3941
2.07851,5.45837,2.18905,6.07723,2.11589,5.59037,2.46431,12.4618,2.47483,12.4352,2.50677,12.3504
2.08562,5.48318,2.19709,6.1167,2.12416,5.63298,2.47427,12.4427,2.48482,12.4027,2.51677,12.3078
2.09288,5.50979,2.20536,6.15421,2.13228,5.67582,2.48423,12.4112,2.49482,12.3586,2.52676,12.2663
2.0998,5.53736,2.21383,6.19022,2.14013,5.72508,2.4942,12.3682,2.50481,12.3151,2.53676,12.2264
2.10655,5.56623,2.22248,6.22501,2.14784,5.7718,2.50417,12.326,2.51481,12.2726,2.54676,12.1869
2.11314,5.59678,2.2314,6.2589,2.15555,5.82974,2.51415,12.2846,2.5248,12.2311,2.55676,12.1456
2.11974,5.62961,2.24044,6.28767,2.16314,5.89485,2.52369,12.244,2.5348,12.1912,2.56676,12.1128
2.12619,5.6641,2.24968,6.3124,2.17086,5.94511,2.53333,12.2046,2.5448,12.1507,2.57614,12.0876
2.13252,5.69962,2.25855,6.33527,2.17845,5.99233,2.54304,12.1643,2.5548,12.1084,2.58565,12.0704
2.13874,5.73561,2.26755,6.35714,2.18617,6.03703,2.5528,12.1218,2.56479,12.0737,2.59526,12.0606
2.14495,5.77192,2.27636,6.37753,2.19377,6.07802,2.56262,12.086,2.57418,12.0466,2.60494,12.0576
2.15111,5.81967,2.28531,6.39724,2.20149,6.11726,2.57244,12.0581,2.58368,12.0275,2.61469,12.061
2.15727,5.86756,2.29408,6.41582,2.20922,6.15423,2.58167,12.0378,2.59329,12.0154,2.62447,12.0698
2.16342,5.92185,2.303,6.43371,2.21739,6.19019,2.59105,12.0251,2.60291,12.0106,2.63429,12.0807
2.16979,5.96575,2.31197,6.45103,2.22565,6.22494,2.60051,12.0192,2.61213,12.0117,2.64415,12.0977
2.17609,6.00556,2.32115,6.46801,2.23427,6.25914,2.61007,12.0196,2.62151,12.0159,2.65403,12.1214
2.18259,6.04044,2.3305,6.48471,2.24316,6.28644,2.61973,12.0226,2.63101,12.0244,2.66393,12.1496
2.18909,6.07335,2.33997,6.50119,2.25227,6.31194,2.62945,12.03,2.64061,12.0382,2.67385,12.1827
2.19559,6.1043,2.34955,6.51746,2.26139,6.33639,2.63922,12.0434,2.65029,12.0583,2.68377,12.2189
2.2021,6.13348,2.35921,6.53349,2.27067,6.35985,2.64904,12.0629,2.66003,12.0829,2.69371,12.2606
2.20879,6.16119,2.36894,6.54917,2.27976,6.38237,2.65888,12.088,2.66982,12.1117,2.70366,12.3061
2.21587,6.18821,2.37873,6.5644,2.28903,6.40416,2.66876,12.1182,2.6792,12.1455,2.71362,12.3533
2.22311,6.21463,2.38855,6.57904,2.29829,6.42526,2.67821,12.1516,2.6887,12.1832,2.72359,12.4019
2.2309,6.24113,2.39841,6.59332,2.3077,6.4459,2.68776,12.1895,2.6983,12.2266,2.73356,12.4537
2.23913,6.26472,2.4083,6.60667,2.31723,6.4662,2.69741,12.2315,2.70795,12.2701,2.74354,12.5029
2.24772,6.28471,2.41821,6.6188,2.32685,6.48618,2.70712,12.2745,2.71766,12.3162,2.75352,12.5529
2.25659,6.30411,2.42814,6.62986,2.33655,6.50589,2.7169,12.3223,2.72743,12.3611,2.76307,12.6098
2.26546,6.323,2.43807,6.63972,2.3463,6.52535,2.72671,12.3713,2.73723,12.4064,2.77268,12.68
2.27455,6.34144,2.44802,6.64837,2.35611,6.54452,2.73655,12.4176,2.74662,12.4567,2.78232,12.739
2.28382,6.35956,2.45797,6.65594,2.36595,6.56327,2.74641,12.4661,2.75612,12.5183,2.79199,12.816
2.29324,6.37745,2.46794,6.6622,2.37583,6.58144,2.75629,12.5281,2.76573,12.5895,2.80125,12.8742
2.30278,6.39516,2.4779,6.66686,2.38573,6.59911,2.76619,12.6011,2.77533,12.6467,2.8106,12.9451
2.3124,6.41269,2.48787,6.66334,2.39565,6.61644,2.77608,12.6595,2.78453,12.7234,2.81957,12.9988
2.32211,6.43006,2.49784,6.64768,2.40558,6.633,2.78599,12.739,2.79374,12.7858,2.82866,13.0656
2.33187,6.44731,2.50782,6.63873,2.41553,6.64839,2.7953,12.8021,2.80274,12.8576,2.83781,13.1179
2.34168,6.46445,2.51736,6.61836,2.42549,6.66268,2.80469,12.8754,2.8118,12.9122,2.84705,13.1799
2.35152,6.48151,2.52693,6.60551,2.43545,6.67576,2.81408,12.9308,2.82051,12.9816,2.85638,13.2282
2.3614,6.49839,2.53609,6.58134,2.44541,6.68773,2.8235,13.002,2.82922,13.0342,2.86584,13.2858
2.3713,6.51502,2.54526,6.56428,2.45539,6.69866,2.83293,13.0542,2.83818,13.097,2.87537,13.3184
2.38123,6.53111,2.55407,6.54014,2.46536,6.7082,2.84238,13.1193,2.84679,13.1476,2.88498,13.3482
2.39116,6.54689,2.56294,6.53176,2.47418,6.71634,2.85184,13.1691,2.85568,13.2057,2.8946,13.3607
2.40111,6.5623,2.57147,6.51335,2.48323,6.71977,2.8614,13.2299,2.86462,13.2527,2.90427,13.3712
2.41107,6.57665,2.58,6.50772,2.49233,6.71591,2.87101,13.2782,2.87377,13.2937,2.91397,13.3663
2.42104,6.58993,2.58861,6.49269,2.50148,6.70524,2.88067,13.3162,2.88309,13.3169,2.92373,13.3557
2.43101,6.60219,2.59722,6.48835,2.51027,6.69604,2.89039,13.3369,2.89254,13.3345,2.93349,13.3372
2.44099,6.61324,2.60584,6.47324,2.51912,6.68655,2.90017,13.3517,2.9021,13.337,2.9433,13.3115
2.45097,6.62333,2.61445,6.46764,2.52738,6.67296,2.90973,13.3529,2.91174,13.3363,2.95314,13.28
2.46095,6.63244,2.62306,6.45145,2.53563,6.65919,2.91934,13.3474,2.92146,13.3222,2.96302,13.2414
2.47094,6.64036,2.63049,6.44347,2.54361,6.64361,2.92899,13.3318,2.93076,13.3063,2.97292,13.1986
2.4807,6.64533,2.63807,6.42597,2.55158,6.63629,2.93869,13.3094,2.94014,13.2789,2.98284,13.149
2.4905,6.64217,2.64564,6.4212,2.55929,6.62605,2.94844,13.2819,2.94965,13.2483,2.99277,13.0976
2.50031,6.62913,2.65299,6.41407,2.56677,6.62318,2.95825,13.2461,2.95925,13.2092,3.00272,13.0439
2.51013,6.61985,2.66048,6.41426,2.57403,6.61543,2.96809,13.2067,2.96893,13.1672,3.01268,12.9875
2.51995,6.60416,2.66811,6.41585,2.5811,6.61503,2.97796,13.1594,2.97867,13.1181,3.02265,12.9306
2.52977,6.5906,2.67574,6.42013,2.58784,6.6083,2.98786,13.1097,2.98847,13.0665,3.03262,12.8729
2.5396,6.57055,2.68383,6.42824,2.59476,6.60793,2.99778,13.0551,2.9983,13.0098,3.0426,12.8158
2.54943,6.5584,2.69192,6.43681,2.60152,6.60092,3.00771,13.001,3.00816,12.9525,3.05258,12.7588
2.55927,6.54257,2.69975,6.44837,2.60845,6.59975,3.01765,12.9441,3.01806,12.8955,3.06256,12.7019
2.56869,6.53674,2.70769,6.45945,2.61514,6.59109,3.02761,12.8869,3.02797,12.8379,3.07255,12.6445
2.57773,6.52622,2.71587,6.47312,2.62183,6.58758,3.03757,12.8301,3.0379,12.7807,3.0821,12.5884
2.58676,6.52108,2.72405,6.48524,2.62852,6.57845,3.04754,12.7733,3.04741,12.7238,3.09175,12.5277
2.59599,6.51394,2.73245,6.50185,2.63539,6.5769,3.05751,12.716,3.05697,12.6661,3.10146,12.4686
2.60521,6.50898,2.74093,6.52001,2.64226,6.57656,3.06749,12.6585,3.06661,12.6086,3.11123,12.4111
2.61459,6.50108,2.7495,6.54507,2.64913,6.57992,3.07686,12.6021,3.07586,12.5514,3.12105,12.3553
2.62396,6.49491,2.75814,6.57124,2.65584,6.58545,3.08635,12.5436,3.08525,12.4921,3.1309,12.301
2.63346,6.48509,2.76586,6.60768,2.6624,6.59217,3.09595,12.4837,3.09477,12.4326,3.14078,12.2482
2.64295,6.47605,2.7737,6.65101,2.66882,6.60207,3.10563,12.4253,3.10437,12.3744,3.15069,12.1971
2.65255,6.46723,2.78179,6.70591,2.67512,6.61243,3.11537,12.3685,3.11406,12.3178,3.16061,12.1476
2.66174,6.46342,2.78999,6.76667,2.68142,6.62519,3.12516,12.3132,3.12381,12.2622,3.17055,12.0997
2.67098,6.46268,2.7984,6.82884,2.68792,6.63762,3.13499,12.2592,3.13361,12.2083,3.1805,12.0533
2.68022,6.4654,2.8069,6.88644,2.69442,6.65147,3.14484,12.2067,3.14344,12.1559,3.19046,12.0082
2.68955,6.47127,2.81557,6.92408,2.70092,6.66737,3.15472,12.1558,3.15331,12.105,3.20043,11.965
2.69888,6.47892,2.82432,6.94618,2.70742,6.67817,3.16463,12.1063,3.1632,12.0555,3.2104,11.922
2.70829,6.49018,2.83321,6.96205,2.71433,6.69649,3.17455,12.0583,3.17312,12.0074,3.22038,11.8803
2.7164,6.5004,2.84216,6.96869,2.72125,6.71245,3.18449,12.0116,3.18305,11.9606,3.23036,11.8398
2.72474,6.5141,2.85132,6.97133,2.72763,6.73035,3.19444,11.9655,3.193,11.9145,3.24035,11.8007
2.73308,6.52732,2.86058,6.97004,2.73357,6.74619,3.20439,11.9203,3.20295,11.8692,3.25034,11.7635
2.74162,6.54487,2.86998,6.96632,2.73942,6.76786,3.21436,11.8766,3.21292,11.8253,3.26033,11.728
2.74999,6.56492,2.87945,6.95744,2.74487,6.78654,3.22433,11.834,3.22289,11.7826,3.27032,11.6943
2.75855,6.59424,2.88903,6.94461,2.75028,6.81313,3.23431,11.7928,3.23286,11.7412,3.28032,11.667
2.76719,6.62869,2.89861,6.93003,2.75566,6.84071,3.24429,11.7527,3.24284,11.701,3.29031,11.6438
2.77551,6.67351,2.90778,6.91461,2.76128,6.8764,3.25427,11.7148,3.25283,11.6631,3.30031,11.6246
2.78332,6.72631,2.91677,6.89735,2.76715,6.91098,3.26426,11.6781,3.26282,11.6267,3.31031,11.6088
2.79139,6.79086,2.9254,6.87981,2.77323,6.95004,3.27425,11.6452,3.2728,11.5938,3.31969,11.5968
2.79956,6.85029,2.93387,6.86195,2.77953,6.98065,3.28424,11.617,3.2828,11.5659,3.32911,11.5859
2.80795,6.91378,2.94242,6.84381,2.78603,7.00914,3.29424,11.593,3.29279,11.5424,3.33864,11.5767
2.81642,6.96194,2.95097,6.82444,2.79294,7.03339,3.30423,11.5729,3.30278,11.5226,3.34826,11.5693
2.82508,7.00376,2.95969,6.80478,2.80021,7.03718,3.31423,11.5553,3.31278,11.5057,3.35796,11.5637
2.83389,7.03268,2.96841,6.78498,2.80781,7.02658,3.32379,11.5405,3.32278,11.4908,3.36772,11.56
2.84277,7.05183,2.9772,6.76602,2.81569,7.00814,3.33279,11.5286,3.33277,11.4784,3.37751,11.5607
2.85178,7.06355,2.98581,6.74796,2.82369,6.98701,3.34199,11.5191,3.34277,11.4685,3.38734,11.5636
2.86079,7.06899,2.9945,6.73142,2.83192,6.96363,3.35135,11.5097,3.35277,11.4591,3.39721,11.5704
2.86945,7.07034,3.00287,6.71514,2.84036,6.93554,3.36083,11.5019,3.36276,11.4514,3.4071,11.5827
2.87819,7.06796,3.01132,6.70035,2.8491,6.90643,3.37042,11.4977,3.37253,11.4489,3.41701,11.5977
2.88699,7.06388,3.01978,6.68545,2.85792,6.87597,3.38009,11.5041,3.38234,11.456,3.42694,11.6149
2.89546,7.05646,3.02793,6.67248,2.86679,6.84627,3.38982,11.5139,3.39219,11.4666,3.43688,11.6339
2.90363,7.04647,3.03581,6.65887,2.87533,6.81721,3.39961,11.5264,3.40207,11.48,3.44684,11.6543
2.91216,7.03217,3.04381,6.64676,2.88357,6.78762,3.40944,11.5413,3.41197,11.4958,3.4568,11.673
2.92053,7.01683,3.05166,6.6332,2.8918,6.75567,3.4193,11.5584,3.4219,11.5138,3.46677,11.6926
2.92861,7.00075,3.0583,6.62211,2.89975,6.72247,3.4292,11.5774,3.43183,11.5337,3.47675,11.7129
2.93654,6.98361,3.06417,6.61031,2.9077,6.68805,3.43911,11.5979,3.44178,11.555,3.48673,11.7339
2.94447,6.96516,3.07003,6.59832,2.91539,6.65456,3.44904,11.6188,3.45174,11.5758,3.49672,11.7552
2.95227,6.94637,3.07582,6.58696,2.92296,6.62,3.45898,11.6386,3.46171,11.5964,3.50671,11.777
2.96033,6.92697,3.08161,6.57304,2.93052,6.58579,3.46894,11.6593,3.47169,11.6179,3.5167,11.7989
2.96824,6.90781,3.08734,6.56029,2.93809,6.55218,3.4789,11.6805,3.48167,11.64,3.52607,11.8216
2.97627,6.88813,3.09329,6.54447,2.94566,6.52214,3.48887,11.7023,3.49165,11.6626,3.53557,11.8442
2.98416,6.86829,3.09924,6.52929,2.9531,6.49267,3.49885,11.7246,3.50164,11.6857,3.54517,11.8665
2.99216,6.84828,3.10519,6.51211,2.96055,6.46654,3.50883,11.7471,3.51163,11.7091,3.55484,11.8886
2.9999,6.82904,3.11115,6.49614,2.968,6.44078,3.5179,11.7708,3.52118,11.7332,3.56458,11.9105
3.00764,6.81004,3.11732,6.47724,2.97559,6.41822,3.52715,11.7941,3.53082,11.7573,3.57437,11.9316
3.01487,6.79187,3.12349,6.45956,2.98317,6.39529,3.53655,11.8174,3.54053,11.7813,3.5842,11.9515
3.02226,6.77477,3.12987,6.43844,2.99053,6.37647,3.54606,11.8405,3.5503,11.8053,3.59407,11.9703
3.02944,6.75826,3.13625,6.41991,2.99789,6.35714,3.55567,11.8634,3.56011,11.828,3.60396,11.989
3.03677,6.74233,3.14282,6.39725,3.00525,6.34022,3.56535,11.8848,3.56996,11.8503,3.61342,12.011
3.0439,6.72652,3.14932,6.37711,3.0125,6.32246,3.5751,11.9058,3.57984,11.8724,3.62299,12.0344
3.05118,6.7113,3.15583,6.35348,3.01975,6.30842,3.5849,11.9265,3.58975,11.8942,3.63265,12.0582
3.05811,6.69603,3.16233,6.33257,3.02681,6.2944,3.59473,11.9449,3.59966,11.9136,3.64238,12.0823
3.06487,6.68134,3.16883,6.30855,3.03368,6.28405,3.6046,11.966,3.60959,11.9354,3.65216,12.1035
3.07163,6.66649,3.17533,6.28713,3.03995,6.27269,3.61404,11.9898,3.61952,11.9595,3.66198,12.1266
3.07857,6.65139,3.18202,6.26289,3.04616,6.26499,3.6236,12.0147,3.62947,11.9849,3.67184,12.1505
3.08541,6.63446,3.18871,6.24114,3.05236,6.25467,3.63324,12.0402,3.63943,12.011,3.68173,12.179
3.09243,6.61691,3.1954,6.21726,3.05846,6.24802,3.64296,12.0661,3.6494,12.036,3.69164,12.2108
3.09927,6.59814,3.20209,6.19543,3.06456,6.23767,3.65273,12.0889,3.65937,12.0597,3.70154,12.2419
3.10595,6.57893,3.20896,6.17195,3.07066,6.23076,3.66255,12.1118,3.66935,12.0863,3.71147,12.2739
3.11249,6.55899,3.21583,6.1502,3.07671,6.22277,3.6724,12.1381,3.67933,12.1181,3.72141,12.2983
3.11902,6.53933,3.2227,6.12727,3.08276,6.21393,3.68228,12.1693,3.68932,12.1525,3.73136,12.3171
3.12556,6.51648,3.22948,6.10622,3.08902,6.20688,3.69219,12.2019,3.69931,12.187,3.74132,12.3402
3.13202,6.49595,3.23627,6.08399,3.09523,6.19578,3.70211,12.2345,3.7093,12.2243,3.75129,12.3624
3.13836,6.47212,3.24289,6.06351,3.10138,6.18634,3.71205,12.2691,3.71929,12.2512,3.76126,12.3768
3.14469,6.44893,3.24938,6.0421,3.10753,6.17701,3.722,12.2952,3.72928,12.2736,3.77124,12.3865
3.15091,6.42498,3.25587,6.02193,3.11388,6.16595,3.73196,12.3164,3.73928,12.3006,3.78122,12.3857
3.15713,6.40102,3.26235,6.00088,3.12044,6.1533,3.74193,12.3416,3.74927,12.3274,3.79121,12.378
3.16329,6.37533,3.26871,5.98142,3.12718,6.14267,3.7519,12.3663,3.75927,12.3484,3.8012,12.3644
3.16945,6.35144,3.27506,5.96039,3.13392,6.12832,3.76188,12.3856,3.76927,12.3649,3.81119,12.3508
3.17556,6.32531,3.28142,5.94129,3.14083,6.11599,3.77186,12.4004,3.77926,12.3735,3.82118,12.3334
3.18167,6.30136,3.28778,5.92063,3.14775,6.10185,3.78185,12.4032,3.78926,12.3777,3.83118,12.3174
3.18764,6.27553,3.29433,5.90083,3.15483,6.0871,3.79184,12.399,3.79926,12.3706,3.84117,12.2983
3.19353,6.25079,3.30088,5.88316,3.16192,6.07516,3.80183,12.3885,3.80926,12.3621,3.85117,12.2812
3.19938,6.22609,3.30762,5.8682,3.16916,6.05901,3.81182,12.3776,3.81926,12.349,3.86117,12.2606
3.20522,6.20197,3.31436,5.85581,3.17655,6.04534,3.82181,12.3625,3.82926,12.3369,3.87116,12.2439
3.211,6.1775,3.32102,5.84556,3.18394,6.03004,3.83181,12.349,3.83926,12.3212,3.88116,12.2274
3.21677,6.15451,3.32786,5.83749,3.19133,6.01685,3.84181,12.3319,3.84926,12.3074,3.89116,12.2108
3.22247,6.13054,3.33507,5.83124,3.19886,6.0031,3.8518,12.3158,3.85926,12.2893,3.90116,12.1947
3.22809,6.10783,3.34243,5.82673,3.20639,5.98829,3.8618,12.2983,3.86926,12.2755,3.91116,12.1791
3.23366,6.08533,3.34994,5.82378,3.21405,5.97596,3.8718,12.2821,3.87925,12.2595,3.92116,12.1642
3.23946,6.06269,3.35774,5.82163,3.22172,5.9624,3.8818,12.2668,3.88925,12.2468,3.93116,12.1498
